gene	EarlyMean	PreMeiMean	MeiMean	DICMean
MAFG	29.7728779472954	12.4191005291005	13.7935221674877	7.71875776397516
MAFG-AS1	0.0968862690707353	0	1.48652709359606	0
MAFK	0	0	0	0
MAFTRR	0	0.109259259259259	0.0274630541871921	0.410559006211181
MAG	8.61379334257975	9.97328042328042	0	0.286211180124224
MAGEA1	0	0	0	0
MAGEA10	0	0.0133333333333334	10.2775615763547	0
MAGEA10-MAGEA5	0	0	0	0
MAGEA11	0	0	0	0
MAGEA12	0	0	0	0
MAGEA2	0	0	0	0
MAGEA2B	0	0	0	0
MAGEA3	0	0	1.1928078817734	0
MAGEA4	1.66740638002774	1.29312169312169	20.9047783251232	0.270062111801243
MAGEA5	0	0	0	0
MAGEA6	0	0	0	0
MAGEA8	0	0	0.987438423645321	0
MAGEA8-AS1	0	0	0	0
MAGEA9	0	0	0	0
MAGEA9B	0	0	0	0
MAGEB1	14.3223509015257	15.5650264550265	22.8927093596059	24.0993167701863
MAGEB10	0	0.0753439153439154	4.75913793103448	0.506770186335405
MAGEB16	0	0.102063492063492	7.54795566502463	1.40254658385093
MAGEB17	0	0	0	0
MAGEB18	0	0	0	0
MAGEB2	59.5027600554785	107.656878306878	190.523103448276	180.919378881988
MAGEB3	0	9.75883597883598	55.5759113300493	1.1416149068323
MAGEB4	0	0	0	0
MAGEB5	0	0	0	0
MAGEB6	0	0	0	0
MAGEC1	0	0.530846560846561	13.3671921182266	0
MAGEC2	0	3.25920634920635	9.68514778325123	0
MAGEC3	0	0	0.429310344827586	0
MAGED1	174.64560332871	23.0972486772487	17.8933497536946	16.2714906832298
MAGED2	105.837600554785	114.696296296296	76.1239655172414	50.1578881987578
MAGED4	0	0	0	0
MAGED4B	0	0	0	0
MAGEE1	0	0	0	0
MAGEE2	0	0	0	0
MAGEF1	14.5531830790569	3.85021164021164	2.06620689655173	1.30366459627329
MAGEH1	5.79644937586685	0.285978835978836	0	0.146583850931677
MAGEL2	0	0	0	0
MAGI1	54.5959431345354	12.3830158730159	8.40958128078818	84.6313664596273
MAGI1-AS1	0	0	0	0.0318012422360249
MAGI2	0	0	0	0.549503105590064
MAGI2-AS2	0	0	0	0
MAGI2-AS3	0	0	8.34724137931035	23.4821739130435
MAGI3	2.93477808599168	6.95592592592593	8.38004926108375	4.61844720496895
MAGIX	0	0.187195767195768	5.17825123152709	7.45664596273292
MAGOH	40.9970596393897	43.6398412698413	61.1716256157636	29.1385714285714
MAGOH2P	0	0	0	0
MAGOHB	103.996282940361	167.112328042328	78.278645320197	56.7894409937888
MAGT1	114.831185852982	216.126402116402	84.275960591133	108.905155279503
MAK	0.0743411927877949	1.1126455026455	0.386748768472907	0.0921739130434785
MAK16	19.905346740638	45.8083597883598	41.1948275862069	79.9857142857143
MAL	0	0	0	0
MAL2	0	1.01407407407407	22.9498768472906	92.0168322981367
MALAT1	2528.81460471567	10655.5658730159	16534.4268472906	12511.3186335404
MALL	0	0.0307936507936509	0.00497536945812811	0.0131677018633541
MALRD1	0	0.245396825396826	2.7626354679803	3.21906832298137
MALSU1	146.520797503467	112.354074074074	123.047019704434	172.081304347826
MALT1	12.5406796116505	36.5674074074074	60.3939901477832	42.3587577639752
MAMDC2	0	0	0	0
MAMDC2-AS1	0	0	0	0
MAMDC4	0.0135090152565881	0.153174603174603	0.00359605911330051	0
MAML1	3.04946601941748	0.26941798941799	0.791724137931035	0.0840993788819877
MAML2	0	0	0	0
MAML3	0	0	0	0
MAMLD1	0	0	0	0
MAMSTR	1.2329334257975	0.227301587301587	0	2.7211801242236
MAN1A1	0	1.76804232804233	3.90692118226601	46.5660869565218
MAN1A2	21.0943758668516	42.4391005291005	93.8784729064039	93.0057763975155
MAN1B1	44.1290707350901	24.85	56.6529802955665	47.4531677018634
MAN1B1-AS1	0	0	0	0
MAN1C1	19.1549098474341	33.8137566137566	0.0519458128078818	7.08521739130435
MAN2A1	13.8789112343967	13.829417989418	15.1129310344828	5.78627329192547
MAN2A2	2.49848127600555	4.05402116402117	7.37948275862069	22.0735403726708
MAN2B1	12.7032316227462	9.2415873015873	0.174926108374384	2.33018633540373
MAN2B2	0	0	0.150788177339902	0.895465838509317
MAN2C1	1.58025658807212	8.54227513227513	10.9294088669951	9.4304347826087
MANBA	2.62802357836338	0.317513227513228	0	0.165900621118013
MANBAL	49.6032871012483	87.9132804232804	77.5573891625616	116.323416149068
MANEA	11.2920249653259	7.03	4.24088669950739	1.33260869565218
MANEA-AS1	0	0	0	0
MANEAL	2.58274618585298	3.00957671957672	0.970837438423646	2.61012422360249
MANF	35.364160887656	18.6032275132275	33.8049507389163	29.8806832298137
MANSC1	4.42533980582524	3.43412698412699	0	0.942422360248448
MANSC4	0	0	0	0
MAOA	0	0	1.74738916256158	0
MAOB	0	0	0	0
MAP10	0	1.53248677248677	19.1058620689655	6.75987577639752
MAP1A	80.4218862690707	65.2225925925926	94.9571428571429	67.1033540372671
MAP1B	55.8825450762829	18.749417989418	8.39992610837439	268.553354037267
MAP1LC3A	45.7014979195562	28.2526984126984	43.4946551724138	167.450745341615
MAP1LC3B	213.843058252427	617.563439153439	439.767216748768	325.379254658385
MAP1LC3B2	2.03858529819695	8.59201058201058	4.9623645320197	2.28826086956522
MAP1LC3C	0	0	0	0
MAP1S	43.0109639389736	92.7941798941799	26.8489408866995	70.4995652173913
MAP2	1.91245492371706	18.4768253968254	18.5614285714286	0.794782608695653
MAP2K1	15.9643203883495	17.7149206349206	24.173275862069	56.3287577639752
MAP2K2	14.1671428571429	17.4553968253968	28.509802955665	43.7040372670807
MAP2K3	2.92936199722608	9.01671957671958	1.49100985221675	0.0171428571428572
MAP2K4	10.9443689320388	10.6963492063492	40.4536206896552	21.6488198757764
MAP2K4P1	0	0	0	0
MAP2K5	8.815520110957	29.5490476190476	14.3490147783251	32.656397515528
MAP2K6	0	0.0411111111111112	0	1.12832298136646
MAP2K7	9.24174063800278	7.46925925925926	5.09529556650246	21.8075776397516
MAP3K1	17.1605131761442	19.034126984127	29.2564532019704	16.6177639751553
MAP3K10	0	0	0	0
MAP3K11	2.41284327323162	46.0005291005291	7.91652709359606	9.64465838509317
MAP3K12	0.00848821081830796	0	0	0
MAP3K13	103.149826629681	56.0460317460317	58.6505665024631	151.105527950311
MAP3K14	0.176608876560333	0.0320634920634921	0.00536945812807885	3.18335403726708
MAP3K14-AS1	0	0	0	0
MAP3K15	0	0	0	0.187826086956522
MAP3K19	0	0	0	0
MAP3K2	31.9831276005548	65.2812698412698	147.925443349754	104.753726708075
MAP3K3	1.7745839112344	10.117037037037	32.9445073891626	10.486397515528
MAP3K4	47.0717822468793	79.777619047619	56.721354679803	66.484347826087
MAP3K5	0.202191400832178	2.62063492063492	0.236182266009853	3.40987577639752
MAP3K6	1.20836338418863	3.28079365079365	3.38268472906404	0.0954037267080748
MAP3K7	54.9282038834951	18.6019576719577	14.4444334975369	12.6499378881988
MAP3K7CL	0	1.27322751322751	4.9471921182266	30.4554037267081
MAP3K8	6.2704160887656	0	0	0
MAP3K9	5.26072815533981	9.55899470899471	10.1993349753695	8.66714285714286
MAP4	205.541414701803	169.741851851852	288.864482758621	210.28850931677
MAP4K1	47.7634119278779	14.6279894179894	4.56502463054187	48.679751552795
MAP4K2	1.9348613037448	2.17814814814815	2.62039408866995	1.16726708074534
MAP4K3	19.8183633841886	17.4583597883598	30.0462561576355	18.8800621118012
MAP4K4	125.192836338419	151.785185185185	163.155541871921	121.211304347826
MAP4K5	15.9265533980583	15.6382010582011	42.9658128078818	38.4019875776398
MAP6	0	3.89994708994709	18.6301724137931	0
MAP6D1	0.265235783633842	2.19899470899471	0	0
MAP7	0.848980582524273	12.2175661375661	50.2254433497537	96.3756521739131
MAP7D1	7.99357142857143	15.7938095238095	5.90610837438424	21.6273913043478
MAP7D2	320.310242718447	663.183386243386	593.799950738916	536.731304347826
MAP7D3	90.8386061026352	317.051322751323	209.087906403941	222.306273291926
MAP9	35.8098058252427	38.2759259259259	80.2557389162562	75.8045341614907
MAPK1	78.9950485436893	197.703650793651	110.528226600985	92.2364596273292
MAPK10	0	5.15328042328042	15.7392118226601	5.83006211180124
MAPK11	0	0	0	0
MAPK12	23.3395145631068	22.2299470899471	0.308497536945813	2.44335403726708
MAPK13	0.0108807212205271	0.113068783068783	0.264137931034483	21.3108074534162
MAPK14	9.26600554785021	0.434920634920635	21.5485960591133	23.3324844720497
MAPK15	0	0.0158730158730159	0	0
MAPK1IP1L	217.531393897365	135.345925925926	84.4130541871921	125.038695652174
MAPK3	17.5865048543689	28.0057671957672	8.02386699507389	19.5589440993789
MAPK4	0	0	0	6.31633540372671
MAPK6	59.6979334257975	95.8077248677249	60.0999753694581	101.110062111801
MAPK7	4.55140776699029	10.8181481481481	19.2975123152709	5.3711801242236
MAPK8	2.23819694868239	16.0095767195767	16.5546059113301	37.9409937888199
MAPK8IP1	0.732621359223302	0.0783068783068784	0.00812807881773403	1.56503105590062
MAPK8IP2	0	0	0.0876108374384238	0
MAPK8IP3	0	0.396507936507937	1.63445812807882	1.74391304347826
MAPK9	2.50729542302358	26.6684126984127	28.9993596059113	8.51409937888199
MAPKAP1	32.4991400832178	29.2344444444444	48.6763300492611	58.1164596273292
MAPKAPK2	0	0	0.327536945812808	2.29391304347826
MAPKAPK3	7.25907766990291	5.38656084656085	0.896083743842365	0
MAPKAPK5	32.8697295423024	37.3726984126984	41.3483497536946	13.5358385093168
MAPKAPK5-AS1	26.7206102635229	10.9377777777778	31.0063054187192	52.0212422360249
MAPKBP1	0.855436893203884	0.535502645502646	0.902955665024631	4.58832298136646
MAPRE1	135.373328710125	138.042380952381	78.7428325123153	76.4614906832298
MAPRE2	9.53004854368932	30.0406349206349	24.8820689655172	44.0203105590062
MAPRE3	0.0927877947295424	16.9833333333333	17.5984482758621	11.6752173913044
MAPT	0	0	0.0226354679802956	35.6507453416149
MAPT-AS1	0	0	0	0
MAPT-IT1	0	0	0	0
MARC1	0	0	0	0
MARC2	0	0	0	0
MARCH1	0	0	0.070689655172414	0.617577639751554
MARCH10	0	1.99751322751323	5.54091133004926	12.2186335403727
MARCH11	0	0	0	0
MARCH2	1.28421636615811	4.65862433862434	0.0973645320197045	5.34633540372671
MARCH3	0.0494313453536755	17.4249735449735	18.3459113300493	4.16372670807454
MARCH4	0	0	0	0
MARCH5	37.7695006934813	43.0307407407407	105.514630541872	70.337950310559
MARCH6	69.1466296809986	110.852433862434	105.533866995074	123.216832298137
MARCH7	70.4275866851595	57.3537566137566	168.558891625616	205.973229813665
MARCH8	24.5273509015257	22.2040740740741	43.6892857142857	43.7424844720497
MARCH9	0	0	0.583891625615764	0.148198757763976
MARCKS	0.247149791955617	2.17015873015873	5.82857142857143	4.62826086956522
MARCKSL1	183.929611650485	118.307407407407	26.8291133004926	26.207950310559
MARCO	0	0	0	0
MARK1	4.7045145631068	12.1680423280423	41.1122167487685	17.3347204968944
MARK2	10.9761650485437	15.2616931216931	14.376724137931	13.856149068323
MARK2P9	0	0	0	0
MARK3	33.985145631068	50.3938095238095	103.618669950739	82.308447204969
MARK4	0.0782732316227463	6.36984126984127	3.45465517241379	12.0465217391304
MARS	115.495721220527	99.2603174603175	32.3137438423645	89.3591925465839
MARS2	3.77162968099861	0.342910052910053	0.112758620689655	2.86403726708075
MARVELD1	1.84836338418863	1.97047619047619	0	0.0120496894409938
MARVELD2	0.0498751733703192	0	0	0.483478260869566
MARVELD3	0	0	0.0582512315270936	15.7305590062112
MAS1	0	0	0	0
MAS1L	0	0	0	0
MASP1	0	0	0	0
MASP2	0	0	0.606108374384237	0
MAST1	0.0893828016643552	0.143015873015873	0.108596059113301	2.74329192546584
MAST2	40.3192371705964	24.4404761904762	21.4644827586207	20.2365838509317
MAST3	6.83942441054092	1.53582010582011	0.261625615763547	0
MAST4	6.40554091539529	9.43931216931217	19.5711330049261	68.4174534161491
MASTL	54.3725242718447	61.449417989418	110.920492610837	51.5362111801242
MAT1A	0	0.0258730158730159	2.89081280788177	1.95937888198758
MAT2A	1.06036061026352	1.66021164021164	6.83192118226601	2.38645962732919
MAT2B	99.7583703190014	182.480105820106	118.259236453202	673.213913043478
MATK	0	0	0	0.131801242236025
MATN1	0	0	0	0
MATN1-AS1	0	0	0	0
MATN2	0.548952843273232	0.64973544973545	0.728916256157636	0.37583850931677
MATN3	0	0.355820105820106	3.8420197044335	21.1998757763975
MATN4	0	0	0.204950738916256	0
MATR3	331.37047850208	431.598994708995	411.349556650246	277.453726708075
MAU2	18.1769764216366	29.5205291005291	50.2137684729064	8.17378881987578
MAVS	30.5703398058252	6.68804232804233	1.09086206896552	6.13093167701864
MAX	27.7104091539528	21.4522751322751	36.2231280788177	80.6474534161491
MAZ	25.4226144244105	48.8933862433862	25.0834482758621	43.3778260869565
MB	0	0	0	0
MB21D1	0	0	0	0
MB21D2	2.68582524271845	1.27402116402116	4.71539408866995	42.4247204968944
MBD1	10.9351872399445	28.4118518518518	66.6388669950739	33.3945341614907
MBD2	1.78131761442441	22.3792063492064	6.04189655172414	9.34
MBD3	14.792773925104	11.7758201058201	12.3046798029557	28.7858385093168
MBD3L1	0	0	0	0
MBD3L2	0	0	0	0
MBD3L3	0	0	0	0
MBD3L4	0	0	0	0
MBD3L5	0	0	0	0
MBD4	159.588723994452	121.316084656085	135.021009852217	145.948074534162
MBD5	0.337773925104022	2.01677248677249	1.10766009852217	2.96267080745342
MBD6	1.68492371705964	1.70280423280423	11.6151477832512	4.79546583850932
MBIP	26.055	60.5093121693122	170.029433497537	173.715838509317
MBL1P	0	0	0	0
MBL2	0	0	0	0
MBLAC1	0	0	0	0
MBLAC2	1.57099861303745	7.56957671957672	9.3556157635468	4.75149068322982
MBNL1	1.26828016643551	18.6165608465608	21.7786206896552	24.7829192546584
MBNL1-AS1	0	0	0.0494334975369459	0
MBNL2	0	0	0	0
MBNL3	0.18497226074896	0.223492063492064	1.25059113300493	0.197888198757764
MBOAT1	8.98425104022192	2.95439153439153	4.26036945812808	2.38074534161491
MBOAT2	0.248834951456311	25.6044444444444	44.0264532019704	14.9803726708075
MBOAT4	0	0	0	0
MBOAT7	19.8809986130374	15.5885714285714	6.20751231527094	9.41080745341615
MBP	20.1864840499307	0	0	3.48527950310559
MBTD1	18.5752288488211	19.9533333333333	21.9779556650246	39.3270186335404
MBTPS1	41.695665742025	27.7537566137566	32.9665517241379	29.5770807453416
MBTPS2	1.46531900138696	9.23804232804233	24.9217733990148	2.97447204968944
MC1R	0.325957004160888	0.627460317460318	1.65300492610837	1.01391304347826
MC2R	0	0	0	0
MC3R	0	0	0	0
MC4R	0	0	0	0
MC5R	0	0	0	0
MCAM	3.76114424410541	3.06497354497355	0	0
MCAT	16.9370319001387	15.9717989417989	15.3707142857143	27.6736024844721
MCC	13.530693481276	5.38126984126984	3.44310344827586	23.2249068322981
MCCC1	13.2407766990291	25.8968253968254	22.2425123152709	28.7915527950311
MCCC2	21.3911927877947	24.9931216931217	4.99248768472907	11.005652173913
MCCD1	0	0	0	0
MCEE	21.6083079056865	18.4205291005291	23.1844088669951	8.02931677018634
MCEMP1	0	0	0	0
MCF2	0	0	0	0
MCF2L	0	0	0	0
MCF2L-AS1	0	0	0	0
MCF2L2	0.196622746185853	0.518253968253968	0.949433497536946	1.26664596273292
MCFD2	33.3728640776699	41.4415343915344	55.0969950738916	58.069751552795
MCHR1	0	0	0	0
MCHR2	0	0	0	0
MCHR2-AS1	0	0	0	0
MCIDAS	0	0	0	0
MCL1	86.6558529819695	33.727037037037	25.0442118226601	24.9576397515528
MCM10	35.4637309292649	27.1318518518518	5.55231527093596	9.36857142857143
MCM2	92.3881761442441	240.803439153439	51.9222660098522	38.7044099378882
MCM3	190.769687933426	384.812962962963	165.795197044335	223.985403726708
MCM3AP	9.70194174757282	20.1635978835979	33.0269704433498	40.9273913043478
MCM3AP-AS1	0.329424410540916	7.99380952380953	24.4378571428571	8.18354037267081
