average_zygote	average_Twocell	average_Fourcell	average_Eightcell	average_Morula
KIZ-AS1	0	0.0112700331428571	0	0	0.00198636042857143
KL	0.492527123571429	0.302576150857143	0.057147164	0	0
KLB	0.0739372286666667	0.0136928096190476	0	2.33628220128571	0.411148704303572
KLC1	69.3438630438095	39.4630037085714	61.5028939033333	29.8544068071429	21.2440895528214
KLC2	7.62277437204762	7.13322936738095	9.97987547657143	0.999251645571429	0.0564777194464286
KLC3	4.70682136766667	4.96351269085714	6.66426090590476	2.83279663092857	2.15610389978571
KLC4	4.99047225004762	3.80403728257143	4.65373099369048	4.36190008264286	0.937040379892857
KLF1	0.058957095	0.100796579142857	0.653368848261905	0.00583313464285715	0.112180533678572
KLF10	0.743579491238095	0.138891084428571	3.32984468726191	265.415848121429	88.4364027144643
KLF11	317.420495242857	236.2635168	293.863663480952	208.162235835714	97.4850190067857
KLF12	40.2342677214286	37.36673642	54.4187041223809	20.2524922062143	10.7564858014286
KLF13	4.75391423314286	3.57669085371429	0.463437524309524	5.15421652392857	16.4042575950893
KLF14	1.01719900561905	0.422089708619048	0.335166486714286	0	0
KLF15	0.366631196380952	0.228471537619048	0.0054627880952381	2.35170483087188e-18	0
KLF16	13.8658868228571	24.9508343066667	14.4484681154286	72.7649695685714	53.9368584739286
KLF17	0	0.120522317285714	2.28301792714286	1486.32351235714	594.434127335714
KLF2	30.3720426190476	41.3528248623809	21.0848643479286	0.733482997642857	0.00233436239285714
KLF3	0	0.0123146836666667	0	65.6804552172143	151.077371266071
KLF3-AS1	0.0232760743333333	0.0242000170952381	0.150791656404762	0.00305211857142857	0.482237440803572
KLF4	1.38647230447619	1.21482668661905	6.0292224072619	325.492991721429	278.3025820875
KLF5	121.568544693333	81.6321850004762	68.6116341330952	861.230318042857	565.266401073214
KLF6	4.18228420861905	4.54606973628571	6.63749240621429	8.72652051728572	1.69771612608929
KLF7	7.076247507	9.63414069447619	15.140189301381	2.91682501985714	0.757448629071429
KLF8	2.467263889	0	0.00516834019047619	1.37174601685714	9.38473459305357
KLF9	0.120496342809524	0.0614504848095238	0.148668850595238	44.4912837571429	50.9022107533929
KLHDC1	1.31665367928571	0.956370212571429	0.521590447047619	5.76960473048465e-18	0.0370274841785714
KLHDC10	53.7329485380952	36.9914078133333	41.4630906614286	5.94887575214286	15.7387105624464
KLHDC2	51.7342999566667	51.4241327628571	99.9133078690476	85.2869523007143	74.4200395835714
KLHDC3	118.961223338095	172.296013938095	159.322188857143	70.0432959364286	51.8485484666071
KLHDC4	8.90416756152381	6.60840966157143	17.9119055110476	13.9168821874286	5.21448191223214
KLHDC7A	21.7207628938095	14.9143745657143	16.0168279059048	0.0596564292857143	0.0954739006785714
KLHDC7B	0	0	0	0	0
KLHDC8A	0	0.0281608307619048	0.130859040095238	2.71968086781474e-17	0
KLHDC8B	0.650022494380952	0.267906123476191	0	5.07679515035714	5.63165118026786
KLHDC9	1.21715005990476	0.872071536714286	1.11560058664286	0	0
KLHL1	1.0994190572381	0.625867740190476	1.03900353080952	0.8237374875	0
KLHL10	0	0	0	1.41102289852313e-17	0.0267010288928572
KLHL11	61.6047394485714	48.1571842804762	70.2750111511905	422.636019021429	85.7570615875
KLHL12	108.767239204762	82.8093016395238	67.8843759245238	75.2367350728571	32.6589983525
KLHL13	0	0.0123146836666667	0	0	0
KLHL14	0.384299949238095	0.768086382857143	0.787578740214286	2.11653434778469e-17	0
KLHL15	90.5607319576191	51.7558678642857	58.1799312595238	544.574309771429	69.6683950697679
KLHL17	1.66828497385714	0.490259809428571	2.96317797202381	11.3320744487857	5.13475208855357
KLHL18	395.49599237619	336.221431052381	302.622699792857	139.273079294286	205.7988157875
KLHL2	9.8528669647619	5.84243887509524	4.92752223059524	7.79747219771429	18.2582939540714
KLHL20	238.759581066667	195.559232195238	104.161483833333	60.2365665714286	32.2161361307143
KLHL21	0.0460585178571429	0.164371199380952	0	165.016918975714	66.0474208170536
KLHL22	0.18588981747619	0.508560320952381	0.566747806119048	2.14881317514286	2.75732209071429
KLHL23	3.3169698247619	1.46613180485714	0.255539391428571	0	0
KLHL24	48.5258049	31.5027782809524	28.8398462621429	37.3204635364286	33.347833115
KLHL25	3.40983149809524	3.62814433033333	3.79205240538095	16.7851713725714	2.42699864892857
KLHL26	101.41371226381	74.186718362381	66.512283142619	1.19201715764286	5.39372972685714
KLHL28	72.9208521638095	51.4707548957143	80.192792007619	17.3413840133571	19.2467437182321
KLHL29	2.02671043271429	1.09298242361905	1.69579603009524	0.461569211214286	0
KLHL3	6.05557289928571	8.742207113	11.243554389	0.00869471614285715	0.617229474982143
KLHL30	0	0.0375525250476191	0	0	0
KLHL31	0	0	0	0.00279966100000006	0
KLHL32	47.747611167619	35.3450817280952	36.8839817821429	5.68249312921429	0.220308813571429
KLHL33	0.0232760743333333	0	0	0	0
KLHL34	0.140440298666667	0.0249382513809524	0	0.127717353857143	0.0218273270714286
KLHL35	6.80188181142857	7.17042507247619	10.6243976727619	1.90655247435714	2.38950312875
KLHL36	22.3397445533333	17.6380299638095	21.1051267019048	2.31801667971429	1.49775602528571
KLHL38	0	0	0	0	0
KLHL4	0.0232760743333333	0.00375667771428572	0.00921860269047619	3.86122962175201e-18	0
KLHL40	0	0.0229824223333333	0.00397364504761905	0	0
KLHL41	0.596393959238095	1.22236306119048	0.274611737452381	0.136513919714286	0.430437614017857
KLHL42	76.0682254361905	48.9556220480952	63.059649972619	14.5646741498571	42.46851177875
KLHL5	4.39924880557143	1.83073862380952	0.922463159952381	0.172576841071429	0.568779195696429
KLHL6	0	0.042567649	0	1.14146600108508e-18	0
KLHL6-AS1	0	0	0	0	0
KLHL7	306.775663847619	273.231672166667	358.26910722619	98.4009545307143	71.2989752975
KLHL7-AS1	3.51376949314286	1.98781806414286	0.988070639833334	0.428043095214286	0.690051054982143
KLHL8	39.8008978490476	22.2643819490476	17.033418530881	18.3197555403571	17.9638451876429
KLHL9	6.74186968347619	2.99611853933333	4.84411776695238	5.31370473757143	12.7168736681429
KLK1	0	0	0.00760461252380953	0.00585139371428572	0.0729962274107143
KLK10	0	0.007093512	0.0553061162619048	18.9085532586429	36.0338993373214
KLK11	0	0.00402297580952381	0	71.1885678471429	107.47374104125
KLK12	0.0369686143333333	0.0994060403809524	0	6.62028276643412e-18	0
KLK13	0	0.00751335542857143	0	0.0299531062857143	0.317688822089286
KLK14	0.0369686143333333	0	0.073113038	2.59854081109877e-18	0.00868821317857143
KLK15	0.247629062095238	0.261942194333333	0.126048441761905	0.234352376785714	0
KLK2	0	0.0146857574285714	0	0	0.0901715301071429
KLK3	0	0	0	0	0
KLK4	0	0.021895360952381	0	0.144501166428571	0.382950213392857
KLK5	0.110905843	0.0371405853333333	0	0	0
KLK6	0.0369686143333333	0.0255535516666667	0.0730388143809524	0	0
KLK7	0	0.120845349380952	0	1.6550706900225e-17	0.688293391160714
KLK8	0	0.00342320238095238	0.385291244238095	1.53908251271429	12.8202934927857
KLK9	0	0.00751335542857143	0	4.97319696535214e-18	0.0304379299642857
KLKB1	0.03930473	0.0475004982857143	0.185794338404762	0	0
KLKP1	0.019652365	0.0257000755238095	0	0.00628091821428573	0.118428089767857
KLLN	2.83212828361905	2.26500416404762	3.60889980714286	0.214117716928572	0.0429175320535714
KLRAP1	0	0.00402297580952381	0	0.972258840714286	0.529106864857143
KLRB1	0	0	0	0.445530115785714	0.05032166425
KLRC1	0.018484307	0.0128898658095238	0	0	0
KLRC2	0.0232760743333333	0	0	0	0
KLRC3	0.0698282233333334	0	0	0	0
KLRC4	0	0	0	0	0
KLRC4-KLRK1	0.0698282233333334	0	0	0	0
KLRD1	0.03930473	0.0842563123333334	0.026803936452381	0.254736287142857	0.182789926803571
KLRF1	0.396907283142857	0.44932395847619	0.645345695309524	0	0
KLRF2	0	0	0	0	0
KLRG1	6.20729007133333	3.32678169485714	4.45705965307143	4.65103745114286	1.69425318892857
KLRG2	0	0	0	0.665209195071429	12.2141800300714
KLRK1	0	0	0	0	0
KMO	0	0.0156395435238095	0.026171808	0	0
KMT2A	25.5891790004762	18.6680314761905	30.7029570409524	15.6643676419286	15.5133058209464
KMT2B	135.859064852381	159.803264190476	166.395692578571	33.1513752678571	25.3941577357143
KMT2C	2086.45221880952	2276.99766961905	1514.65340611905	678.738327214286	489.720211133929
KMT2D	56.76545756	74.6248699709524	89.9690031954762	15.9380985308571	3.04320007103571
KMT2E	212.974526933333	162.052543614286	185.417222780952	159.463570671429	145.991434634286
KMT2E-AS1	0.432809277190476	0.552337638333333	0.185093347309524	0.970122241642858	2.56245601221429
KNCN	5.10040429204762	2.69839553842857	3.9516280727381	8.13247745336452e-18	0
KNDC1	0.232098878761905	0.594337525809524	0.114091553333333	0.159089733071429	0
KNG1	0	0	0	0.270570433642857	0.143709593839286
KNOP1	169.262009528571	155.182849347619	205.267050566667	98.2035381528571	227.320437594643
KNSTRN	198.872532142857	146.428831257143	212.095224642857	225.598953771429	471.491895289286
KNTC1	29.6805684414286	15.182710427619	18.058219593381	27.8652840053571	23.1514817702143
KPNA1	12.3976667798095	8.43916943238095	9.572444176	112.262383737143	96.71870830875
KPNA2	1450.89916366667	1940.29990504762	1736.1702742619	4417.39374028571	2432.86132617857
KPNA3	441.66355082381	313.703851228571	364.636956442857	371.863092235714	410.133146916071
KPNA4	1.17726133514286	0.623845493571428	0.445403934595238	10.2908546435714	24.2219050699643
KPNA5	5.123412127	4.22751196309524	3.60018351392857	0.2395033855	0.823932922375
KPNA6	240.357657238095	275.702601447619	252.1712107	597.764539035714	715.452403103571
KPNA7	5956.63990695238	6854.53035014286	3864.0802202619	570.2937538	39.9896583016071
KPNB1	335.68389617619	294.781830542857	233.246406190476	503.393513992857	575.629772596428
KPRP	0	0	0	0	0
KPTN	0.862575206714286	0.453916782714286	0	89.61602885	41.2725919083929
KRAS	2.65849099785714	1.85585829290476	0.425749587928571	182.087842685714	263.929024255357
KRBA1	0.691668261809524	0.193044071904762	0.573226411928571	0.1867942075	0.358832435035714
KRBA2	4.14739775895238	2.60358774366667	6.76076766119048	15.6468956943571	4.19900052076786
KRBOX1	3.38645736166667	4.69154332138095	3.89421793016667	6.41563390671429	6.17642754596428
KRBOX1-AS1	0	0	0	0	0
KRBOX4	1.84050424990476	1.32013179442857	1.2889655692619	19.8194573473571	16.66057039575
KRCC1	0.691809635476191	0.0644275920952381	0.381570978904762	1.55142462842857	0.0477866624285715
KREMEN1	3.79519481533333	2.93432267171429	5.26063310254762	0.463690316642857	3.62113676419643
KREMEN2	0	0	0.0972095726666667	1.01634772571429	1.28188759319643
KRI1	23.9392027719048	23.3948996257143	32.1202944545238	83.7742932421429	109.413851248393
KRIT1	39.5836984695238	26.9542349590476	19.6938058183333	39.8962998542857	54.5419454071429
KRR1	429.442086195238	312.90766362381	178.647900778571	223.6606918	198.342426308929
KRT1	0	0.00375667771428572	0	0	0
KRT10	0.755330719714286	0.49400103452381	0	15.5910169620714	11.7604398494107
KRT12	0.03930473	0.00367143933333333	0	2.0420485625	0
KRT13	0.116380372	0.159183545095238	0	0	0
KRT14	0	0	0.0888648585952381	0.0103616781428571	0.0160547971964286
KRT15	0.410708980666667	0.0877662457142857	0	0.00737784100000005	0
KRT16	0	0.608790706238095	0.259701249	0.00583313464285722	0
KRT16P1	0.157146526714286	0.003546756	0.0103610027619048	0	0
KRT16P2	0	0.00684640485714286	0	0	0
KRT16P3	0.0232760743333333	0.0548212624285714	0	0	0
KRT17	0	0.00367143933333333	0.0546278812380953	0.0773177449285715	0.274312021214286
KRT17P5	0.019652365	0	0	0	0
KRT18	3.49120185909524	2.43823987352381	10.1322518892857	8.2407345575	71.8240933376786
KRT18P55	0.828338474952381	0.712143960666667	1.15449402428571	1.43387508216059e-18	0.0233403456785714
KRT19	0.019652365	0.0367143936190476	0.0537855660952381	2.03976065244709e-17	0
KRT19P2	0	0	0	0	0
KRT2	0	0	0	0	0
KRT20	0	0.00375667771428572	0	0	0
KRT222	0	0	0	1.26325478621429	3.57984581553571
KRT23	0.349205929380952	0.24031823347619	0.201474683380952	0.010840806	0
KRT24	0.07860946	0.0436237183809524	0	1.05826717420955e-16	0
KRT25	0	0	0.00680523028571429	0	0
KRT26	0	0	0	0	0
KRT27	0	0	0	0.0237992193571429	4.26824251
KRT28	0	0	0	0	0
KRT3	0	0.0201148791428571	0	0	0
KRT31	0	0	0	0	0
KRT32	0	0.0187833885714286	0	2.60183404979638e-18	0
KRT33A	0	0	0	0	0
KRT33B	0	0.00367143933333333	0	0	0
KRT34	0	0	0	0	0
KRT35	0	0	0	0	0
KRT36	0.717477163571429	0.804806585619048	2.25059874714286	0.338124380857143	0
KRT37	0	0	0	0	0
KRT38	0	0	0	0	0
KRT39	0	0	0	0	0
KRT4	0	0.0413365266666667	0	0	0
KRT40	0	0	0	0	0
KRT42P	0.0746269561428572	0.0969752497619048	0.0372717706190476	0	0
KRT5	0	0	0.0054627880952381	0	0
KRT6A	0	0.0587430297142857	0	0	0
KRT6B	0	0	0	0	0
KRT6C	0	0.00625581742857143	0	0	0
KRT7	0.605490748571429	0.717055121809524	1.35955153957143	0.890138434428572	0
KRT71	0	0	0	0	0
KRT72	0	0	0.0241756730476191	0	0
KRT73	0	0.0201148791428571	0	0	0
KRT73-AS1	0	0	0	0	0
KRT74	0	0	0	0	0
KRT75	0.046552149	0	0	0	0
KRT76	0	0.00342320238095238	0	0	0
KRT77	0	0	0	0	0
KRT78	0	0.00312790866666667	0.0875247508809524	0	0
KRT79	0	0.0112700331428571	0	0	0
KRT8	0.019652365	0.0400035782380952	5.44043715830952	12.3156586259286	84.3038248578572
KRT80	4.49482467219048	5.67299752847619	8.38567562028572	0.00745377571428572	0
KRT81	0	0.0102696072380952	0	0	0
KRT82	0	0.0288248918095238	0	0	0
KRT83	0	0	0	0	0
KRT84	0	0	0	0	0
KRT85	0	0.003546756	0.639907814238095	0	0
KRT86	0	0	0	0	0
KRT8P41	0	0	0.00516834019047619	2.36917580791791e-18	0.00297812028571429
KRT9	0	0	0.0243462714285714	0.0531723064285715	0
KRTAP1-1	0	0	0	0	0
KRTAP1-3	0	0	0	0	0
KRTAP1-4	0	0	0	0	0
KRTAP1-5	0	0	0	0	0
KRTAP10-1	0.07860946	0.174437964047619	0.256712419976191	0	0
KRTAP10-10	0	0.00367143933333333	0	2.59043215449546e-18	0
KRTAP10-11	0	0	0	0	0
KRTAP10-12	0	0	0	0	0
KRTAP10-2	0.465552415666667	0.390976543857143	0.00340261514285714	1.76203678314835e-17	0
KRTAP10-3	0.247156942428571	0.269244378857143	0.126106126738095	0	0
KRTAP10-4	0.018484307	0	0	0.00451028442857143	0.0105836687142857
KRTAP10-5	0.0729583018571429	0.090512193	0.252924429642857	0	0
KRTAP10-6	0.177480284047619	0.664184518619048	0	0	0
KRTAP10-7	0	0	0	0	0
KRTAP10-8	0	0	0	0	0
KRTAP10-9	0	0.012104761952381	0.00340261514285714	0	0
KRTAP11-1	0.07860946	0.00375667771428572	0.00397364504761905	0	0
KRTAP12-1	0.019652365	0.0242053091904762	0	0	0
KRTAP12-2	0	0	0	0	0
KRTAP12-3	0	0	0	0	0
KRTAP12-4	0	0	0	0	0
KRTAP13-1	0	0	0	0	0
KRTAP13-2	0	0	0	0	0
KRTAP13-3	0	0	0	0	0
KRTAP13-4	0	0	0	0	0
KRTAP15-1	0	0	0	0	0
KRTAP16-1	0	0	0	0	0
KRTAP17-1	0	0	0	0	0
KRTAP19-1	0	0	0	0	0
KRTAP19-2	0	0	0	0	0
KRTAP19-3	0	0	0	0	0
KRTAP19-4	0	0	0	0	0
KRTAP19-5	0	0	0	0	0
KRTAP19-6	0	0	0	0	0
KRTAP19-7	0	0	0	0	0
KRTAP19-8	1.61305635842857	0.88619129452381	3.85727104583333	0.265305513642857	0
KRTAP2-1	0	0	0	0	0
KRTAP2-2	0	0	0	0	0
KRTAP2-3	0	0	0	0	0
KRTAP2-4	0	0	0	0	0
KRTAP20-1	0	0	0	0	0
KRTAP20-2	0	0	0	0	0
KRTAP20-3	0	0	0	0	0
KRTAP20-4	0	0	0	0	0
KRTAP21-1	0	0	0	0	0
KRTAP21-2	0.03930473	0	0	0	0
KRTAP21-3	0	0	0	0	0
KRTAP22-1	0	0	0	0	0
KRTAP22-2	0	0	0	0	0
KRTAP23-1	0	0	0	0	0
KRTAP24-1	0	0	0	0	0
KRTAP25-1	0	0	0	0	0
KRTAP26-1	0	0	0	0	0
KRTAP27-1	0	0	0	0	0
KRTAP29-1	0	0	0	0	0
KRTAP3-1	0	0	0	0	0
KRTAP3-2	0	0	0	0	0
KRTAP3-3	0	0	0	0	0
KRTAP4-1	0	0	0	0	0
KRTAP4-11	0	0	0	0	0
KRTAP4-12	0	0	0	0	0
KRTAP4-2	0	0	0	0	0
KRTAP4-3	0	0	0	0	0
KRTAP4-4	0	0	0	0	0
KRTAP4-5	0	0	0	0	0
KRTAP4-6	0	0	0	0	0
KRTAP4-7	0	0	0	0	0
KRTAP4-8	0	0	0	0	0
KRTAP4-9	0	0	0	0	0
KRTAP5-1	0.0513508814761905	0.0187833885714286	0.0673063619047619	0	0
KRTAP5-10	0	0	0	0	0
KRTAP5-11	0	0	0	0	0
KRTAP5-2	0	0	0	0	0
KRTAP5-3	0	0	0	0	0
KRTAP5-4	0	0	0	0	0
KRTAP5-5	0	0.021280536	0	0	0
KRTAP5-6	0.0496822271904762	0.0382729944761905	0	0	0
KRTAP5-7	0	0	0	0	0
KRTAP5-8	0	0	0	0	0
KRTAP5-9	0	0	0.0859930835238095	0	0.294324353428572
KRTAP5-AS1	0	0.00375667771428572	0	0	0
KRTAP6-1	0	0	0	0	0
KRTAP6-2	0	0	0	0	0
KRTAP6-3	0	0	0	0	0
KRTAP7-1	0	0.0183571967619048	0	0	0
KRTAP8-1	0.0993644551904762	0	0	0	0
KRTAP9-1	0	0	0	0	0
KRTAP9-2	0	0	0	0	0
KRTAP9-3	0	0	0	0	0
KRTAP9-4	0	0	0	0	0
KRTAP9-6	0	0	0	0	0
KRTAP9-7	0	0	0	0	0
KRTAP9-8	0	0	0	0	0
KRTAP9-9	0	0	0	0	0
KRTCAP2	16.9314858285714	23.6113658419048	19.3092322772619	17.0429146757143	12.1811435296964
KRTCAP3	0.87568518052381	0.137892546238095	0.0292155257142857	3.80364478521429	4.06645660505357
KRTDAP	0	0	0	3.39960107683826e-18	0
KSR1	22.2774278838095	14.6553363004762	30.5358030057143	6.19365421757143	2.65472952526786
KSR2	15.2039587795238	12.965197512381	24.6525636092857	4.24880039057143	0.2155869085
KTI12	0	0	0	0	0
KTN1	746.905223942857	582.9480964	250.092832554762	177.302984591429	175.224487214286
KTN1-AS1	8.64664606580952	6.90415822109524	17.3755683330952	5.72975516392857	0.780967251107143
KU-MEL-3	0.019652365	0	0	3.20474982741713e-17	0
KXD1	28.3003924633333	25.5101276757143	35.7254344078571	23.5361961629286	69.4601301578571
KY	0	0.0125116348571429	0.0431433579047619	0.0234762918571429	0.155134502464286
KYNU	4.55104015395238	3.35659494428571	2.85400655790476	1.391475094	0.373366392071429
L1CAM	0	0	0	0.301882920857143	0.142350986892857
L1TD1	0.192468752857143	0.786596638428572	2.83351105178571	125.220156272857	624.743896542857
L2HGDH	12.184822556	5.78450820985714	7.62494260002381	11.1013574124286	11.7714328994286
L3HYPDH	4.21802218938095	2.21560219528571	6.36182148416667	2.91601560078572	0.733828204107143
L3MBTL1	0.463619358571429	0.362595992619048	0.00340261514285714	0	0
L3MBTL2	7.9011329372381	6.29133522990476	6.72648424328571	20.4082312252857	39.7117981561429
L3MBTL3	10.3345674042857	7.55281807090476	14.7560070179762	4.14184559535714	1.6769724225
L3MBTL4	0	0.0313030361428571	0	0	0
L3MBTL4-AS1	0	0.00367143933333333	0	0	0
LACAT8	0	0	0.0825735031190476	0.150014963285714	0.0102696265
LACC1	7.49071473242857	5.01337838847619	3.41256883783333	38.6281697164286	4.89063088817857
LACE1	4.36361674857143	3.57658361414286	5.57635002409524	3.6887504745	3.47438393364286
LACRT	0	0	0	0	0.00700308717857143
LACTB	11.1526178790476	5.77876045271428	2.23305154169048	4.20516748978571	1.50536004810714
LACTB2	1.89016680114286	0.464656416047619	0.363510601071429	0.226170836428572	0.160794445357143
LACTB2-AS1	0.0232760743333333	0.0164852062857143	0	0	0
LACTBL1	0.098261825	0.157696002095238	0.026171808	0	0
LAD1	366.126931080952	362.675003528571	449.235726088095	93.4007609785714	10.7418493506429
LAG3	0.018484307	0	0	0	0
LAGE3	24.743312092381	27.587115772381	19.9987104711905	5.11668841435714	0.720443854732143
LAIR1	0	0.00342320238095238	0.00459443552380953	0	0
LAIR2	0	0	0	0	0
LALBA	0	0	0	0	0
LAMA1	0.019652365	0.00684640485714286	0.209849554	12.710261411	76.2700408257143
LAMA2	29.0602047890476	17.4118855390476	18.9329434131667	5.25671876921429	1.40476530080357
LAMA3	0	0.0355282427619048	0.663857225738095	3.70814624821429	1.85190285633929
LAMA4	9.34650450180952	3.57947300514286	17.4486617591905	3.22878907107143	0
LAMA5	14.2352421253333	16.1984155095238	18.9890352610476	5.70667009757143	2.27230645739286
LAMA5-AS1	0	0	0	0	0
LAMB1	569.799078833333	526.3469322	298.155246402381	96.9406297428571	93.2302658928571
LAMB2	0	0.0569791626666667	0	1.54449185187287e-17	0
LAMB2P1	0	0	0	0	0
LAMB3	0	0.0575892170476191	0.211901947904762	0.077827429357143	0
LAMB4	5.69631833161905	4.31363779361905	4.45292049142857	0.338580041857143	0.14930545725
LAMC1	80.91564168	86.0393735580952	64.0653460895238	62.6426756664286	87.0364802423214
LAMC2	0	0	0.530866025976191	0.148620386142857	0.0156048189464286
LAMC3	0.666109344857143	0.66327143247619	2.0741447577619	0.173140168571429	3.81140380294643
LAMP1	49.619871647619	49.0641378695238	38.427916382619	48.6104339185714	43.3601619828571
LAMP2	49.908307842381	37.0416846333333	41.1107402159524	30.1088499271429	33.9727466594643
LAMP3	13.8172805470476	10.5368285542857	10.8237843875952	7.375569975	0.807265425464286
LAMP5	0.081450071952381	0.108077768095238	0.0119731274047619	0.0260841485	0
LAMP5-AS1	0	0.0406628132380953	0	3.4243980349759e-18	0
LAMTOR1	14.8318465438095	11.7817175195238	17.957626794119	25.2472609714286	45.7876072983928
LAMTOR2	18.6757379866667	14.7839165928571	23.4471104335714	21.308883835	13.4284579714464
LAMTOR3	91.1192022628571	76.8017526190476	33.7725373342857	115.463215519286	108.813249071964
LAMTOR4	11.4271804947619	7.89868404733333	6.40588530488095	15.9845145237857	37.25058363875
LAMTOR5	36.90524239	24.4934454657143	22.1353011257143	98.7701201271429	174.912727805893
LAMTOR5-AS1	0.32895645247619	0.130522561	0.00324021	0.702823573142857	2.483619196
LANCL1	16.394943488381	15.4154461061905	19.6240586993095	1.38099712471429	1.7653186745
LANCL1-AS1	0.058957095	0.0248712629047619	0	0	0
LANCL2	23.2108026804762	18.8255662861905	35.9435716	10.0193035922143	10.4254675161607
LANCL3	0	0.0293715148571429	0	0	0
LAP3	11.1784760024762	6.12797846171429	19.5113724661905	166.99781104	123.094228176964
LAPTM4A	105.280496467619	224.765903071429	131.59873828381	126.797015887857	65.1025137932143
LAPTM4B	293.488908376191	280.7385809	153.613978179524	134.915184997143	431.574505455357
LAPTM5	0.0369686143333333	0	0.145052309166667	0.192060418928571	0.369753582535714
LARGE	17.7807238547619	10.2098263972857	17.8105350426667	7.10752023442857	3.45721978651786
LARGE-AS1	1.2838453002381	0.630340346095238	0.247366442642857	0.0959217555	0
LARP1	197.524591171429	233.261360671429	232.025272754762	41.5079516642857	43.6188721655357
LARP1B	91.8917068661905	101.079852237143	99.1299358164286	298.258412728571	685.132047019643
LARP4	126.565340338095	100.025311095714	101.031017814762	126.610125591429	130.715883831071
LARP4B	54.5970615142857	38.3237190680952	55.9505356138095	76.7976693078571	24.27822561275
LARP6	0.07860946	0.00625581742857143	0.0212132759285714	1.17364757892857	0.801987657696429
LARP7	1474.73600904762	767.233975466667	182.69812003881	84.5402471021429	123.506994585179
LARS	112.933454932381	75.3169904442857	99.0081114635714	15.7067977277143	18.860212312375
LARS2	73.8473586333333	55.7896468928571	106.727037610714	54.5803497278571	32.1667063369643
LARS2-AS1	1.48659291071429	1.00512552328571	1.02150326221429	0.384645276571429	0.159556372160714
LAS1L	12.5805619766667	12.8377569172381	17.4560233166667	47.4023043571429	43.7738376510357
LASP1	8.03926810519047	8.23697702004762	4.7385597827381	19.441314231	89.5057472171429
LAT	0.12939015	0.0115764493809524	0	0.242202344642857	0.442738560821429
LAT2	0.43073672947619	0.161063558285714	0	0.226410534	1.97587221955357
LATS1	32.5643299533333	13.7108211547619	25.0539453952381	70.7901234028571	54.6530757558928
LATS2	92.5249943838095	41.4456775057143	36.4259530804762	33.0633073442857	98.8382626844643
LAX1	0.137566555	0.488169827619048	0.326911434904762	2.43182076821429	0.65406338625
LAYN	0	0.00312790866666667	0.120945806666667	5.2663129875	2.02973143446429
LBH	0.0851894172857143	0.185319899380952	1.40690332869048	73.9296372942857	19.8235187367857
LBHD1	0.07860946	0.0754057558095238	0.00340261514285714	2.24224861	7.38985147903571
LBP	0	0.0590131469047619	0.0115481073571429	0.00533490964285715	0
LBR	63.4506321780952	50.0560379204762	74.5383838519048	108.013853184286	79.4706579375
LBX1	0.110905843	0.00625581742857143	0.00340261514285714	0.00745377571428572	0
LBX1-AS1	0.110905843	0.0214606218095238	0	1.08114429726263e-16	0
LBX2	0	0.003546756	0	2.48659848267607e-17	0
LBX2-AS1	0.019652365	0.00734287876190476	0	0.0859934429285715	0.559133350071429
LCA10	0	0	0.0347393631428572	0.319221180428572	0.00193881053571429
LCA5	27.4935383404762	15.9162509737143	14.6639406085476	2.16696412485714	9.73121946205357
LCA5L	8.51332835690476	4.34432497057143	7.3363212217381	4.86238561164286	6.17586290351786
LCAL1	0	0	0	0	0
LCAT	0.116380372	0.00625581742857143	0	0.0395598117857143	0.0623363429821429
LCE1A	0	0	0	0	0
LCE1B	0	0.0125116348571429	0	0	0
LCE1C	0	0	0	0	0
LCE1D	0	0	0	0	0
LCE1E	0	0	0	0	0
LCE1F	0	0	0	0	0
LCE2A	0	0	0	0	0
LCE2B	0	0	0	0	0
LCE2C	0	0	0	0	0
LCE2D	0	0	0	0	0
LCE3A	0	0	0	0	0
LCE3B	0	0	0	0	0
LCE3C	0	0	0	0	0
LCE3D	0	0	0	0	0
LCE3E	0	0	0	0	0
LCE4A	0	0	0	0	0
LCE5A	0	0	0	0	0
LCE6A	0	0	0	0	0
LCK	0.11791419	0.0112700331428571	1.15035496880952	0.119136408357143	0.33419998225
LCLAT1	13.4103850002857	6.46202211528571	19.8383243883333	31.6851765314286	26.6342264171429
LCMT1	222.290056038095	258.586707395238	323.517566692857	172.263182555	50.53702413625
LCMT1-AS1	0.29059294352381	0.0992193762380952	0.57166285502381	1.00853165857143	0.721264457035714
LCMT1-AS2	0.210840221952381	0.182307387619048	0	2.03976065244709e-17	0
LCMT2	2.07658235885714	2.07508660771429	3.01052487911905	14.5820117812857	13.9615999700179
LCN1	0	0	0	0	0
LCN10	0	0.0115764493809524	0	0	0
LCN12	0	0	0	0	0
LCN15	0	0	0	0	0
LCN2	0	0.00342320238095238	0	0	0
LCN6	0	0	0	0	0
LCN8	0	0	0	0	0
LCN9	0	0	0	0	0
LCNL1	0	0.0150267108571429	0	0	0
LCOR	258.7538715	251.02968227619	237.57686827619	180.796314531429	81.2836716882143
LCORL	16.8478330733333	11.2191499569524	11.042418851	10.6389831450714	9.4166279165
LCP1	0.447239360857143	0.0760247223809524	0.0501790800952381	0.675541473	2.17320492026786
LCP2	4.33058720866667	3.79235248161905	7.3401304837381	0.0251919453571429	0
LCT	0	0.0240774517142857	0	0	0.00387762103571429
